,Unnamed: 0.1,Unnamed: 0,filename,segments,knn_segs,svm_segs,segs_4sec,new_seg_4sec
251,251,190433,Programs/12/12770/A12770/From_CM/C12770A Region 00_10_22_880 to 00_10_46_010 (05 _ 06).wav,1,0,3,2,2
252,252,190434,Programs/12/12770/A12770/From_CM/C12770A Region 00_17_15_925 to 00_17_31_647 (08 _ 09).wav,1,0,2,3,3
253,253,190435,vox_grn/Audio_MP3/66/66150/Hre Anoi 'Noh Bau Lem 030 Hunh 29 66150.mp3,1,6,7,8,4
254,254,190436,vox_grn/Audio_MP3/66/66150/Hre Anoi 'Noh Bau Lem 029 Hunh 28 66150.mp3,1,5,6,2,2
255,255,190437,Programs/80/80635/A80635/From_CM/C80635A Region 00_00_21_760 to 00_00_41_130 (02 _ 03).wav,1,1,3,3,0
256,256,190438,Programs/65/65294/A65294/PM-1608/A65294-14 Pic 13 Borana Sakuye LLL8.WAV,1,8,8,8,8
257,257,190439,Programs/63/63652/A63652/PM-1502/A63652-038.wav,1,0,2,1,1
258,258,190440,Programs/35/35800/A35800/PM-0909/A35800-19.wav,1,8,18,17,11
259,259,190441,Programs/71/71280/A71280/From_CM/C71280A(18).wav,1,0,1,0,0
260,260,190442,Programs/71/71290/A71290/From_CM/C71290A(15).wav,1,1,1,0,0
261,261,190443,Programs/80/80637/A80637/From_CM/C80637A Region 00_15_20_064 to 00_15_34_535 (16 _ 17).wav,1,0,2,1,1
262,262,190444,Programs/38/38221/A38221/PM/A38221-31.wav,1,1,2,3,0
263,263,190445,Programs/38/38221/A38221/PM/A38221-30.wav,1,2,5,4,1
264,264,190446,Programs/38/38221/A38221/PM/A38221-29.wav,1,5,5,4,1
265,265,190447,Programs/64/64316/A64316/PM-1401/A64316-29.wav,1,9,9,9,6
266,266,190448,Programs/38/38221/A38221/PM/A38221-26.wav,1,2,4,3,1
267,267,190449,Programs/38/38221/A38221/PM/A38221-10.wav,1,1,3,2,0
268,268,190450,Programs/64/64316/A64316/PM-1401/A64316-41.wav,1,7,7,7,5
269,269,190451,Programs/74/74945/A74945/PM-1902/A74945-034.wav,1,2,8,2,0
270,270,190452,Programs/64/64316/A64316/PM-1401/A64316-30.wav,1,7,10,13,6
271,271,190453,Programs/19/19361/A19361/PM-0911/A19361-04.wav,1,0,0,0,0
272,272,190454,vox_grn/Audio_MP3/66/66147/Cham Vietnam Khao Onbon Siam Tamo 028 Hinh 27 66147.mp3,1,5,7,6,1
273,273,190455,Programs/81/81725/A81725/From_CM/C81725B Region 00_18_51_658 to 00_20_15_733 (06 _ 07).wav,1,5,2,1,0
274,274,190456,Programs/38/38221/A38221/PM/A38221-08.wav,1,2,4,0,1
275,275,190457,Programs/81/81725/A81725/From_CM/C81725B Region 00_06_11_136 to 00_07_24_543 (02 _ 03).wav,1,7,3,4,1
276,276,190458,Programs/74/74945/A74945/PM-1902/A74945-037.wav,1,1,3,0,0
277,277,190459,Programs/65/65290/A65290/PM-1608/A65290-004.wav,1,6,6,6,6
278,278,190460,Programs/65/65345/A65345/PM-1608/A65345-002.wav,1,35,52,47,27
279,279,190461,Programs/64/64275/A64275/PM-1003/A64275-019.wav,1,5,8,3,3
280,280,190462,Programs/65/65345/A65345/PM-1608/A65345-019.wav,1,18,17,14,11
281,281,190463,Programs/65/65346/A65346/PM-1608/A65346-003.wav,1,31,17,8,0
282,282,190464,Programs/62/62596/A62596/PM-0808/A62596-34.wav,1,9,9,4,3
283,283,190465,Programs/64/64396/A64396/PM-1408/A64396-18.wav,1,16,17,19,16
284,284,190466,Programs/64/64396/A64396/PM-1408/A64396-17.wav,1,26,26,23,13
285,285,190467,Programs/35/35790/A35790/PM-0909/A35790-07.wav,1,1,6,2,1
286,286,190468,Programs/64/64275/A64275/PM-1003/A64275-021.wav,1,5,16,13,8
287,287,190469,Programs/65/65345/A65345/PM-1608/A65345-009.wav,1,61,69,58,29
288,288,190470,Programs/64/64574/A64574/PM-1408/A64574-036.wav,1,5,6,4,2
289,289,190471,Programs/64/64574/A64574/PM-1408/A64574-003.wav,1,3,5,6,2
290,290,190472,Programs/65/65345/A65345/PM-1608/A65345-005.wav,1,22,30,32,22
291,291,190473,Programs/64/64316/A64316/PM-1401/A64316-24.wav,1,9,9,7,6
292,292,190474,Programs/66/66325/A66325/PM-2004/A66325-006.wav,1,67,67,63,41
293,293,190475,Programs/66/66325/A66325/PM-2004/A66325-007.wav,1,0,0,0,0
294,294,190476,Programs/64/64316/A64316/PM-1401/A64316-25.wav,1,10,11,10,7
295,295,190477,Programs/65/65345/A65345/PM-1608/A65345-003.wav,1,21,34,33,22
296,296,190478,Programs/74/74945/A74945/PM-1902/A74945-030.wav,1,0,4,2,1
297,297,190479,Programs/37/37762/A37762/PM-1208/A37762-33.wav,1,8,8,7,5
298,298,190480,vox_grn/Audio_MP3/66/66150/Hre Anoi 'Noh Bau Lem 027 Hunh 26 66150.mp3,1,10,10,8,5
299,299,190481,vox_grn/Audio_MP3/66/66147/Cham Vietnam Khao Onbon Siam Tamo 029 Hinh 28 66147.mp3,1,5,7,8,4
300,300,190482,Programs/64/64396/A64396/PM-1408/A64396-33.wav,1,14,14,13,12
301,301,190483,Programs/80/80638/A80638/From_CM/C80638B Region 00_00_21_269 to 00_00_39_701 (02 _ 03).wav,1,3,3,3,0
302,302,190484,Programs/80/80638/A80638/From_CM/C80638A Region 00_00_18_773 to 00_00_41_365 (02 _ 03).wav,1,5,5,3,2
303,303,190485,Programs/12/12770/A12770/From_CM/C12770B Region 00_23_26_037 to 00_23_52_079 (10 _ 11).wav,1,5,5,5,5
304,304,190486,Programs/65/65294/A65294/PM-1608/A65294-13 Pic 12 Borana Sakuye LLL8.WAV,1,13,13,13,13
305,305,190487,Programs/38/38221/A38221/PM/A38221-05.wav,1,2,2,2,0
306,306,190488,Programs/65/65294/A65294/PM-1608/A65294-12 Pic 11 Borana Sakuye LLL8.WAV,1,8,8,8,6
307,307,190489,Programs/63/63769/A63769/PM-1207/A63769-25.wav,1,1,2,1,0
308,308,190490,Programs/38/38239/A38239/PM-1208/A38239-024.wav,1,7,7,6,4
309,309,190491,Programs/00/00561/A00561/From_CM/C00561A-07.wav,1,0,0,0,0
310,310,190492,Programs/74/74986/A74986/PM-Copy-1010/A74986-37.wav,1,0,0,0,0
311,311,190493,Programs/63/63975/A63975/PM-1211/A63975-02.wav,1,0,0,0,0
312,312,190494,Programs/35/35820/A35820/PM-0909/A35820-18.wav,1,7,7,8,5
313,313,190495,Programs/65/65294/A65294/PM-1608/A65294-05 Pic 4 Borana Sakuye LLL8.WAV,1,9,9,8,8
314,314,190496,Programs/20/20470/A20470/PM-Copy-1001/A20470-02.wav,1,24,23,4,2
315,315,190497,Programs/38/38104/A38104/PM/A38104-42.wav,1,7,6,9,3
316,316,190498,Programs/63/63769/A63769/PM-1207/A63769-11.wav,1,2,0,1,0
317,317,190499,Programs/64/64324/A64324/PM-1311/A64324-20.wav,1,13,13,13,6
318,318,190500,Programs/34/34360/A34360/From_CM/C34360B Region 00_04_34_133 to 00_05_09_.wav,1,3,3,3,1
319,319,190501,Programs/65/65289/A65289/PM-1608/A65289-022.wav,1,14,14,12,7
320,320,190502,Programs/64/64316/A64316/PM-1401/A64316-37.wav,1,14,14,11,5
321,321,190503,Programs/62/62665/A62665/PM-0704/A62665-35.wav,1,16,19,14,2
322,322,190504,Programs/64/64316/A64316/PM-1401/A64316-35.wav,1,8,9,10,3
323,323,190505,Programs/65/65286/A65286/PM-1608/A65286-011.wav,1,5,5,5,4
324,324,190506,Programs/62/62665/A62665/PM-0704/A62665-32.wav,1,10,13,11,3
325,325,190507,vox_grn/Audio_MP3/66/66147/Cham Vietnam Khao Onbon Siam Tamo 015 Hinh 14 66147.mp3,1,9,10,6,3
326,326,190508,Programs/64/64573/A64573/PM-1408/A64573-040.wav,1,14,14,7,2
327,327,190509,vox_grn/Audio_MP3/66/66147/Cham Vietnam Khao Onbon Siam Tamo 034 Hinh 33 66147.mp3,1,14,13,13,4
328,328,190510,Programs/64/64316/A64316/PM-1401/A64316-38.wav,1,7,9,10,4
329,329,190511,Programs/65/65289/A65289/PM-1608/A65289-020.wav,1,16,16,17,11
330,330,190512,Programs/65/65286/A65286/PM-1608/A65286-003.wav,1,5,5,5,4
331,331,190513,Programs/62/62665/A62665/PM-0704/A62665-27.wav,1,11,13,15,6
332,332,190514,Programs/65/65292/A65292/PM-1608/A65292-06 Pic 5 Borana Sakuye LLL6.WAV,1,7,7,7,4
333,333,190515,Programs/62/62665/A62665/PM-0704/A62665-38.wav,1,15,17,8,1
334,334,190516,Programs/62/62665/A62665/PM-0704/A62665-15.wav,1,7,12,12,5
335,335,190517,Programs/71/71270/A71270/From_CM/C71270A(14).wav,1,0,7,2,0
336,336,190518,Programs/62/62665/A62665/PM-0704/A62665-17.wav,1,7,14,10,2
337,337,190519,Programs/22/22741/A22741/PM-0905/A22741-23.wav,1,2,5,5,4
338,338,190520,Programs/63/63163/A63163/PM/A-63163-12.wav,1,31,17,2,2
339,339,190521,Programs/37/37636/A37636/PM/A37636-02 Water of life.wav,1,0,0,0,0
340,340,190522,Programs/80/80527/A80527/PM-1509/A80527-007.wav,1,15,15,14,10
341,341,190523,Programs/80/80527/A80527/PM-1509/A80527-006.wav,1,19,19,17,3
342,342,190524,Programs/62/62647/A62647/PM/A62647-48.wav,1,7,6,6,2
343,343,190525,Programs/80/80104/A80104/PM/A80104-29.wav,1,15,15,15,13
344,344,190526,Programs/80/80104/A80104/PM/A80104-28.wav,1,0,0,0,0
345,345,190527,Programs/38/38104/A38104/PM/A38104-32.wav,1,2,4,1,0
346,346,190528,Programs/80/80527/A80527/PM-1509/A80527-020.wav,1,18,18,15,9
347,347,190529,Programs/80/80526/A80526/PM-1801/A80526-024.wav,1,27,27,11,3
348,348,190530,Programs/30/30471/A30471/From_CM/C30471B Region 00_17_50_208 to 00_18_35_178 (18 _ 19).wav,1,8,8,8,8
349,349,190531,Programs/64/64274/A64274/PM-1311-24bit/A64274-030.wav,1,2,6,8,2
350,350,190532,Programs/64/64274/A64274/PM-1311-24bit/A64274-032.wav,1,6,8,5,2
351,351,190533,Programs/64/64274/A64274/PM-1311-24bit/A64274-039.wav,1,7,6,8,3
352,352,190534,Programs/64/64274/A64274/PM-1311-24bit/A64274-038.wav,1,5,6,4,1
353,353,190535,Programs/64/64274/A64274/PM-1311-24bit/A64274-034.wav,1,5,9,5,1
354,354,190536,Programs/63/63887/A63887/PM-1306/A63887-04_Tjukurrpa_Kurluny-kurlunypa_Pirninya_23_13-14.wav,1,0,4,4,1
355,355,190537,Programs/80/80526/A80526/PM-1801/A80526-018.wav,1,14,14,8,3
356,356,190538,Programs/64/64274/A64274/PM-1311-24bit/A64274-040.wav,1,5,5,4,3
357,357,190539,Programs/02/02130/A02130/From_CM/C02130B Region 00_11_37_701 to 00_15_15_.wav,1,4,6,2,0
358,358,190540,Programs/30/30471/A30471/From_CM/C30471B Region 00_15_27_232 to 00_16_32_938 (16 _ 17).wav,1,12,13,13,11
359,359,190541,Programs/80/80527/A80527/PM-1509/A80527-008.wav,1,19,17,12,5
360,360,190542,Programs/80/80672/A80672/PM-0910/A80672-14.wav,1,0,0,0,0
361,361,190543,Programs/64/64287/A64287/PM-1402/A64287-37.wav,1,8,8,5,1
362,362,190544,Programs/64/64792/A64792/PM-1501/A64792-002.wav,1,8,5,7,1
363,363,190545,Programs/23/23521/A23521/From_CM/A23521-35.wav,1,7,10,10,10
364,364,190546,Programs/38/38096/A38096/PM-0000/A38096-04.wav,1,3,8,3,3
365,365,190547,Programs/80/80526/A80526/PM-1801/A80526-012.wav,1,24,24,15,6
366,366,190548,Programs/80/80527/A80527/PM-1509/A80527-022.wav,1,17,17,12,8
367,367,190549,Programs/80/80508/A80508/PM-0810/A80508-21.wav,1,15,17,15,12
368,368,190550,Programs/80/80527/A80527/PM-1509/A80527-025.wav,1,19,17,16,8
369,369,190551,Programs/80/80508/A80508/PM-0810/A80508-20.wav,1,17,17,17,12
370,370,190552,Programs/30/30471/A30471/From_CM/C30471B Region 00_08_06_357 to 00_08_51_925 (08 _ 09).wav,1,8,8,9,4
371,371,190553,Programs/30/30471/A30471/From_CM/C30471B Region 00_08_51_925 to 00_09_39_029 (09 _ 10).wav,1,7,9,9,7
372,372,190554,Programs/63/63219/A63219/PM-1006/A63219-19-AMARASI-Markus_4_1.wav,1,0,0,0,0
373,373,190555,Programs/80/80527/A80527/PM-1509/A80527-018.wav,1,11,11,7,2
374,374,190556,Programs/23/23521/A23521/From_CM/A23521-37.wav,1,9,9,8,7
375,375,190557,Programs/80/80672/A80672/PM-0910/A80672-12.wav,1,0,0,0,0
376,376,190558,Programs/63/63873/A63873/PM-1311/A63873-014.wav,1,9,11,7,3
377,377,190559,Programs/63/63885/A63885/PM-1306/A63885-08_Maakaku_Tjukurrpa_8_22-26.wav,1,0,6,5,0
378,378,190560,Programs/64/64287/A64287/PM-1402/A64287-30.wav,1,10,9,5,1
379,379,190561,Programs/64/64274/A64274/PM-1311-24bit/A64274-021.wav,1,3,4,2,0
380,380,190562,Programs/80/80526/A80526/PM-1801/A80526-013.wav,1,20,19,15,3
381,381,190563,Programs/80/80527/A80527/PM-1509/A80527-010.wav,1,18,18,10,3
382,382,190564,Programs/64/64274/A64274/PM-1311-24bit/A64274-023.wav,1,3,5,3,0
383,383,190565,Programs/64/64289/A64289/PM-1402/A64289-09.wav,1,3,7,6,3
384,384,190566,Programs/34/34431/A34431/PM-1203/A34431-014.wav,1,7,9,10,5
385,385,190567,Programs/64/64274/A64274/PM-1311-24bit/A64274-014.wav,1,2,4,3,2
386,386,190568,Programs/64/64274/A64274/PM-1311-24bit/A64274-015.wav,1,2,3,5,1
387,387,190569,Programs/64/64274/A64274/PM-1311-24bit/A64274-016.wav,1,3,7,7,0
388,388,190570,Programs/34/34440/A34440/From_CM/C34440A Region 00_17_44_021 to 00_20_17_.wav,1,0,0,0,0
389,389,190571,Programs/64/64244/A64244/PM-1407/A64244-016.wav,1,10,14,11,4
390,390,190572,Programs/34/34440/A34440/From_CM/C34440A Region 00_20_17_962 to 00_22_21_.wav,1,0,0,0,0
391,391,190573,Programs/63/63873/A63873/PM-1311/A63873-006.wav,1,14,14,7,4
392,392,190574,Programs/64/64274/A64274/PM-1311-24bit/A64274-018.wav,1,6,9,7,2
393,393,190575,Programs/64/64274/A64274/PM-1311-24bit/A64274-020.wav,1,4,6,3,1
394,394,190576,Programs/34/34431/A34431/PM-1203/A34431-010.wav,1,4,7,9,4
395,395,190577,Programs/34/34431/A34431/PM-1203/A34431-009.wav,1,4,8,7,3
396,396,190578,Programs/63/63873/A63873/PM-1311/A63873-005.wav,1,11,13,9,2
397,397,190579,Programs/80/80527/A80527/PM-1509/A80527-015.wav,1,22,22,20,11
398,398,190580,Programs/80/80527/A80527/PM-1509/A80527-014.wav,1,16,14,4,0
399,399,190581,Programs/63/63219/A63219/PM-1006/A63219-13-AMARASI-Markus_2_23.wav,1,3,0,1,0
400,400,190582,Programs/64/64274/A64274/PM-1311-24bit/A64274-013.wav,1,4,7,7,1
401,401,190583,Programs/63/63873/A63873/PM-1311/A63873-009.wav,1,16,16,11,5
402,402,190584,Programs/64/64274/A64274/PM-1311-24bit/A64274-010.wav,1,2,5,5,1
403,403,190585,Programs/64/64289/A64289/PM-1402/A64289-06.wav,1,6,14,12,5
404,404,190586,Programs/80/80527/A80527/PM-1509/A80527-012.wav,1,26,26,26,15
405,405,190587,Programs/64/64274/A64274/PM-1311-24bit/A64274-004.wav,1,6,10,4,3
406,406,190588,Programs/63/63887/A63887/PM-1306/A63887-03_Tjukurrpa_Kurluny-kurlunypa_Pirninya_19_14.wav,1,0,6,3,1
407,407,190589,Programs/64/64287/A64287/PM-1402/A64287-40.wav,1,8,8,8,6
408,408,190590,Programs/02/02130/A02130/From_CM/C02130B Region 00_00_00_000 to 00_03_27_.wav,1,13,18,7,2
409,409,190591,Programs/64/64274/A64274/PM-1311-24bit/A64274-008.wav,1,3,0,1,1
410,410,190592,Programs/64/64289/A64289/PM-1402/A64289-04.wav,1,7,15,8,4
411,411,190593,Programs/63/63617/A63617/PM-1107/A63617-06.wav,1,0,0,0,0
412,412,190594,Programs/63/63617/A63617/PM-1107/A63617-02.wav,1,0,0,0,0
413,413,190595,Programs/74/74826/A74826/PM-0905/A74826-29.wav,1,3,5,3,1
414,414,190596,Programs/63/63219/A63219/PM-1006/A63219-23-AMARASI-Markus_4_26.wav,1,0,1,0,0
415,415,190597,Programs/63/63887/A63887/PM-1306/A63887-01_Tjukurrpa_Kurluny-kurlunypa_Pirninya_1_1.wav,1,0,2,1,0
416,416,190598,Programs/31/31930/A31930/From_CM_au/C31930B Region 00_12_10_453 to 00_13_40.wav,1,22,22,18,14
417,417,190599,Programs/74/74826/A74826/PM-0905/A74826-66.wav,1,2,2,3,2
418,418,190600,Programs/64/64289/A64289/PM-1402/A64289-07.wav,1,7,11,7,3
419,419,190601,Programs/64/64289/A64289/PM-1402/A64289-08.wav,1,7,9,8,6
420,420,190602,Programs/74/74673/A74673/PM-0812/A74673-25.wav,1,3,4,3,3
421,421,190603,Programs/64/64791/A64791/PM-1501/A64791-057.wav,1,7,6,1,0
422,422,190604,Programs/80/80434/A80434/PM-1702/A80434-018.wav,1,18,18,11,3
423,423,190605,Programs/80/80435/A80435/PM-1610/A80435-016.wav,1,17,17,15,15
424,424,190606,Programs/80/80526/A80526/PM-1801/A80526-008.wav,1,20,20,15,8
425,425,190607,Programs/80/80502/A80502/PM-0810/A80502-17.wav,1,16,17,15,9
426,426,190608,Programs/64/64287/A64287/PM-1402/A64287-21.wav,1,11,10,5,4
427,427,190609,Programs/64/64287/A64287/PM-1402/A64287-24.wav,1,9,8,6,5
428,428,190610,Programs/34/34431/A34431/PM-1203/A34431-026.wav,1,2,3,2,0
429,429,190611,Programs/64/64943/A64943/PM-1503/A64943-026.wav,1,12,12,13,10
430,430,190612,Programs/64/64287/A64287/PM-1402/A64287-27.wav,1,10,10,7,2
431,431,190613,Programs/80/80501/A80501/PM-0810/A80501-02.wav,1,13,14,14,11
432,432,190614,Programs/38/38098/A38098/PM-0000/A38098-03.wav,1,4,6,5,2
433,433,190615,Programs/63/63883/A63883/PM-1306/A63883-06_Luukaku_Tjukurrpa_1_57-66.wav,1,0,12,11,0
434,434,190616,Programs/64/64287/A64287/PM-1402/A64287-28.wav,1,10,10,5,4
435,435,190617,Programs/80/80217/A80217/PM-1203/A80217-018.wav,1,11,11,11,9
436,436,190618,Programs/63/63884/A63884/PM-1306/A63884-18_Maakaku_Tjukurrpa_4_10-12.wav,1,1,10,7,1
437,437,190619,Programs/35/35410/A35410/From_CM/Punjabi POJ 06.wav,1,9,9,7,3
438,438,190620,Programs/63/63874/A63874/PM-1311/A63874-014.wav,1,12,12,5,1
439,439,190621,Programs/63/63874/A63874/PM-1311/A63874-016.wav,1,15,16,5,1
440,440,190622,Programs/63/63886/A63886/PM-1306/A63886-08_Maakaku_Tjukurrpa_13_1-2.wav,1,0,4,4,0
441,441,190623,Programs/80/80415/A80415/PM-1702_revised/A80415-012.wav,1,24,27,17,4
442,442,190624,Programs/63/63872/A63872/PM-1209/A63872-024.wav,1,23,24,18,3
443,443,190625,Programs/38/38095/A38095/PM-0000/A38095-04.wav,1,5,9,4,2
444,444,190626,Programs/64/64287/A64287/PM-1402/A64287-20.wav,1,12,14,11,3
445,445,190627,Programs/38/38092/A38092/PM-0000/A38092-15.wav,1,5,6,3,0
446,446,190628,Programs/64/64943/A64943/PM-1503/A64943-034.wav,1,11,11,11,10
447,447,190629,Programs/33/33840/A33840/From_CM/C33840B Region 00_02_04_522 to 00_03_10_357 (02 _ 03).wav,1,7,11,5,3
448,448,190630,Programs/64/64943/A64943/PM-1503/A64943-036.wav,1,11,12,12,11
449,449,190631,Programs/63/63877/A63877/PM-1311/A63877-019.wav,1,21,20,11,1
450,450,190632,Programs/80/80502/A80502/PM-0810/A80502-02.wav,1,11,12,9,8
451,451,190633,Programs/63/63877/A63877/PM-1311/A63877-008.wav,1,11,11,8,2
452,452,190634,Programs/63/63211/A63211/PM-1006/A63211-02-SABU-Markus_7_14.wav,1,21,22,14,4
453,453,190635,Programs/38/38097/A38097/PM-0000/A38097-12.wav,1,5,8,4,0
454,454,190636,Programs/34/34151/A34151/PM/A34151-07.wav,1,8,6,6,4
455,455,190637,Programs/63/63877/A63877/PM-1311/A63877-005.wav,1,14,14,10,5
456,456,190638,Programs/64/64943/A64943/PM-1503/A64943-035.wav,1,9,9,9,8
457,457,190639,Programs/64/64943/A64943/PM-1503/A64943-002.wav,1,7,9,6,5
458,458,190640,Programs/80/80415/A80415/PM-1702_revised/A80415-021.wav,1,34,34,14,5
459,459,190641,Programs/80/80728/A80728/PM-1703/A80728-019.wav,1,6,11,11,11
460,460,190642,Programs/80/80502/A80502/PM-0810/A80502-09.wav,1,9,13,12,6
461,461,190643,Programs/38/38097/A38097/PM-0000/A38097-03.wav,1,4,10,4,2
462,462,190644,Programs/23/23521/A23521/From_CM/A23521-12.wav,1,10,11,10,10
463,463,190645,Programs/63/63874/A63874/PM-1311/A63874-018.wav,1,11,12,8,4
464,464,190646,Programs/80/80217/A80217/PM-1203/A80217-027.wav,1,0,0,0,0
465,465,190647,Programs/23/23521/A23521/From_CM/A23521-13.wav,1,7,8,5,4
466,466,190648,Programs/62/62647/A62647/PM/A62647-33.wav,1,8,7,8,4
467,467,190649,Programs/80/80672/A80672/PM-0910/A80672-19.wav,1,0,0,0,0
468,468,190650,Programs/38/38095/A38095/PM-0000/A38095-15.wav,1,5,7,3,0
469,469,190651,Programs/80/80436/A80436/PM-1610/A80436-026.wav,1,0,0,0,0
470,470,190652,Programs/23/23521/A23521/From_CM/A23521-06.wav,1,9,10,9,7
471,471,190653,Programs/80/80415/A80415/PM-1702_revised/A80415-008.wav,1,32,33,15,3
472,472,190654,Programs/80/80415/A80415/PM-1702_revised/A80415-007.wav,1,26,26,15,2
473,473,190655,Programs/80/80435/A80435/PM-1610/A80435-017.wav,1,10,11,10,9
474,474,190656,Programs/38/38095/A38095/PM-0000/A38095-12.wav,1,1,4,4,4
475,475,190657,Programs/65/65683/A65683/PM-1712/A65683-001.wav,1,1,1,1,0
476,476,190658,Programs/63/63885/A63885/PM-1306/A63885-06_Maakaku_Tjukurrpa_8_11-13.wav,1,0,3,5,2
477,477,190659,Programs/80/80217/A80217/PM-1203/A80217-008.wav,1,14,14,14,8
478,478,190660,Programs/62/62851/A62851/MM-0806/A62851-03.wav,1,14,17,13,9
479,479,190661,Programs/80/80669/A80669/PM-0910/A80669-06.wav,1,5,6,6,2
480,480,190662,Programs/74/74673/A74673/PM-0812/A74673-35.wav,1,4,5,3,4
481,481,190663,Programs/23/23521/A23521/From_CM/A23521-30.wav,1,7,8,8,6
482,482,190664,Programs/23/23521/A23521/From_CM/A23521-31.wav,1,8,9,10,9
483,483,190665,Programs/38/38098/A38098/PM-0000/A38098-08.wav,1,1,4,0,0
484,484,190666,Programs/80/80436/A80436/PM-1610/A80436-016.wav,1,18,19,17,14
485,485,190667,Programs/80/80436/A80436/PM-1610/A80436-022.wav,1,22,22,19,15
486,486,190668,Programs/34/34740/A34740/From_CM/C34740A Region 00_00_00_000 to 00_00_27_477 (01 _ 02).wav,1,5,5,6,4
487,487,190669,Programs/80/80217/A80217/PM-1203/A80217-029.wav,1,0,0,0,0
488,488,190670,Programs/38/38098/A38098/PM-0000/A38098-11.wav,1,4,7,4,0
489,489,190671,Programs/06/06430/A06430/MM/A06430-05.wav,1,2,5,1,0
490,490,190672,Programs/80/80672/A80672/PM-0910/A80672-27.wav,1,0,0,0,0
491,491,190673,Programs/34/34740/A34740/From_CM/C34740A Region 00_00_27_477 to 00_01_00_927 (02 _ 03).wav,1,6,6,6,3
492,492,190674,Programs/63/63874/A63874/PM-1311/A63874-020.wav,1,15,14,13,1
493,493,190675,Programs/80/80728/A80728/PM-1703/A80728-028.wav,1,11,12,10,10
494,494,190676,Programs/23/23521/A23521/From_CM/A23521-02.wav,1,6,6,6,5
